Latitude: 66.855837  Longitude: -150.563028
X & Y on Lambert Conformal Conic: -2205037.83 3357324.66
Tile: 14055
Elevation: 354 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1984,352,0.00,6.81,0.00,27.98,-3.92,-12.74,229.46
1984,353,0.00,0.00,0.00,27.98,-5.48,-21.63,108.33
1984,354,0.00,0.00,0.00,27.98,-17.89,-36.98,25.35
1984,355,0.00,0.00,0.00,27.98,-28.96,-37.27,24.63
1984,356,0.00,0.00,0.00,27.98,-22.29,-35.08,30.70
1984,357,0.00,0.49,0.00,28.46,-21.28,-26.90,67.38
1984,358,0.00,0.00,0.00,28.46,-18.96,-24.56,83.44
1984,359,0.00,0.00,0.00,28.46,-18.48,-27.41,64.26
1984,360,0.00,0.00,0.00,28.46,-18.00,-26.95,67.06
1984,361,0.00,0.00,0.00,28.46,-20.13,-31.37,44.19
1984,362,0.00,0.00,0.00,28.46,-29.84,-36.49,26.66
1984,363,0.00,0.00,0.00,28.46,-30.95,-36.74,25.98
1984,364,1080.63,0.00,0.00,28.46,-26.94,-37.53,23.99
1984,365,2467.33,0.00,0.02,28.46,-16.25,-33.03,37.61
1985,1,3395.92,2.92,0.01,32.41,-7.88,-15.53,182.47
1985,2,4177.62,6.58,0.01,38.99,-5.33,-12.11,241.44
1985,3,4885.65,0.00,0.05,38.99,-4.95,-18.13,146.70
1985,4,5548.13,0.00,0.08,38.99,-11.10,-22.22,102.85
1985,5,6179.59,0.00,0.09,38.99,-12.13,-22.18,103.16
1985,6,6788.54,0.00,0.12,38.99,-11.46,-22.41,101.09
1985,7,7380.42,0.00,0.11,38.99,-14.11,-22.04,104.48
1985,8,7958.91,0.00,0.15,38.99,-9.11,-20.40,120.67
1985,9,8526.61,0.00,0.06,38.99,-6.80,-13.58,214.39
1985,10,9085.41,0.00,0.18,38.99,-2.64,-14.11,205.20
1985,11,9636.74,0.00,0.27,38.99,-3.94,-15.74,179.40
1985,12,10181.70,0.00,0.38,38.99,-12.34,-21.55,109.08
1985,13,10721.13,0.00,0.47,38.99,-12.66,-22.90,96.83
1985,14,11255.71,0.00,0.38,38.99,-10.48,-18.44,142.78
1985,15,11786.01,0.00,0.62,38.99,-12.07,-23.61,90.86
1985,16,12312.45,0.00,0.58,38.99,-11.25,-16.70,165.56
1985,17,12835.40,0.00,0.81,38.99,-11.99,-17.41,155.94
1985,18,13355.18,0.00,1.44,38.99,-10.45,-18.98,136.35
1985,19,13872.03,0.00,1.93,38.99,-9.66,-19.37,131.86
1985,20,14386.17,0.00,1.85,38.99,-8.04,-16.42,169.39
1985,21,14897.78,0.00,2.73,38.99,-10.33,-20.49,119.73
1985,22,15407.03,0.00,3.56,38.99,-9.22,-18.46,142.52
1985,23,15914.04,1.36,4.09,40.35,-7.60,-16.60,166.82
1985,24,16418.94,0.00,1.82,40.35,-9.84,-12.95,225.68
1985,25,16921.83,0.00,4.58,40.35,-9.30,-17.09,160.20
1985,26,17422.79,0.00,7.85,40.35,-10.90,-22.03,104.60
1985,27,17921.91,0.00,8.50,40.35,-9.98,-20.17,123.05
1985,28,18419.25,0.00,7.92,40.35,-9.02,-16.91,162.61
1985,29,18914.89,0.00,9.93,40.35,-11.58,-20.95,114.93
1985,30,19408.88,0.00,14.05,40.35,-7.39,-20.82,116.32
1985,31,19901.27,6.05,8.60,46.39,-3.37,-11.40,255.68
1985,32,20392.11,0.00,14.72,46.39,-2.97,-12.71,230.09
1985,33,20881.44,0.00,13.31,46.39,-6.98,-14.10,205.42
1985,34,21369.31,4.57,8.12,50.96,-5.69,-10.46,275.68
1985,35,21855.74,0.00,21.89,50.96,-6.12,-16.42,169.48
1985,36,22340.79,0.00,21.87,50.96,-12.77,-21.38,110.74
1985,37,22824.48,0.00,24.20,50.96,-17.71,-26.11,72.49
1985,38,23306.84,1.43,24.89,52.39,-22.11,-29.61,52.31
1985,39,23787.90,1.36,28.52,53.75,-18.93,-27.20,65.56
1985,40,24267.70,0.00,37.15,53.75,-20.84,-33.02,37.66
1985,41,24746.27,0.00,41.16,53.75,-21.55,-33.68,35.28
1985,42,25223.63,0.00,44.21,53.75,-23.09,-35.19,30.38
1985,43,25699.81,0.00,46.45,53.75,-29.01,-40.80,17.05
1985,44,26174.83,0.00,55.18,53.75,-26.89,-44.06,12.02
1985,45,26648.74,0.00,49.34,53.75,-23.41,-33.70,35.24
1985,46,27121.54,0.00,36.92,53.75,-21.19,-27.42,64.24
1985,47,27593.28,0.00,40.66,53.75,-26.70,-33.08,37.44
1985,48,28063.97,0.00,63.09,53.75,-29.76,-41.44,15.94
1985,49,28533.64,0.00,70.71,53.75,-32.15,-46.09,9.61
1985,50,29002.33,0.00,71.63,53.75,-31.41,-43.63,12.59
1985,51,29470.05,0.00,77.00,53.75,-34.84,-47.77,7.95
1985,52,29936.84,0.00,83.70,53.75,-32.49,-47.29,8.39
1985,53,30402.72,0.00,87.93,53.75,-30.10,-44.55,11.39
1985,54,30867.73,0.00,91.33,53.75,-29.64,-44.44,11.53
1985,55,31331.88,0.00,96.07,53.75,-25.22,-40.56,17.50
1985,56,31795.21,3.39,61.85,57.15,-18.37,-28.43,58.46
1985,57,32257.74,3.12,59.03,60.27,-13.41,-22.26,102.48
1985,58,32719.51,2.17,83.14,62.43,-14.69,-30.68,47.21
1985,59,33180.54,0.00,122.81,62.43,-18.88,-39.86,18.83
1985,60,33640.87,3.93,92.88,66.37,-16.31,-34.53,32.45
1985,61,34100.52,2.08,88.45,68.45,-10.73,-25.05,79.78
1985,62,34559.52,3.03,95.64,71.48,-8.80,-24.82,81.50
1985,63,35017.91,0.00,134.09,71.48,-15.13,-32.08,41.26
1985,64,35475.71,4.26,102.19,75.74,-14.64,-31.08,45.46
1985,65,35932.95,5.41,72.55,81.15,-8.89,-17.81,150.66
1985,66,36389.67,0.00,137.60,81.15,-10.80,-25.24,78.46
1985,67,36845.90,0.00,141.11,81.15,-11.75,-26.12,72.37
1985,68,37301.67,2.66,74.66,83.81,-8.54,-16.97,161.79
1985,69,37757.01,2.58,83.51,86.39,-5.95,-15.27,186.56
1985,70,38211.96,3.70,84.91,90.10,-4.77,-13.84,209.79
1985,71,38666.53,3.22,92.83,93.32,-3.40,-13.12,222.63
1985,72,39120.78,3.43,108.77,96.75,-3.40,-14.98,191.01
1985,73,39574.73,10.20,113.37,106.95,-5.98,-17.59,153.47
1985,74,40028.41,0.00,191.58,106.95,-6.33,-23.48,91.97
1985,75,40481.86,0.00,166.90,106.95,-10.07,-22.40,101.25
1985,76,40935.11,0.00,177.04,106.95,-4.93,-18.28,144.77
1985,77,41388.19,0.00,141.79,106.95,-5.71,-15.18,187.81
1985,78,41841.13,0.00,183.00,106.95,-4.58,-17.69,152.17
1985,79,42293.98,0.00,197.76,106.95,-4.94,-19.37,131.86
1985,80,42746.76,0.00,208.87,106.95,-5.40,-20.84,116.10
1985,81,43199.50,0.00,228.60,106.95,-3.93,-22.36,101.59
1985,82,43652.25,0.00,234.73,106.95,-3.16,-21.98,104.99
1985,83,44105.03,0.00,222.28,106.95,-4.76,-20.44,120.16
1985,84,44557.88,0.00,223.77,106.95,-4.96,-20.24,122.29
1985,85,45010.82,0.00,234.76,106.95,-7.78,-23.93,88.32
1985,86,45463.90,0.00,240.46,106.95,-8.63,-25.09,79.54
1985,87,45917.15,0.00,251.05,106.95,-10.05,-27.72,62.46
1985,88,46370.60,0.00,249.13,106.95,-12.03,-28.66,57.21
1985,89,46824.28,0.00,221.41,106.95,-16.22,-29.08,54.98
1985,90,47278.23,0.00,255.18,106.95,-17.12,-32.95,37.90
1985,91,47732.47,0.00,273.12,106.95,-16.51,-34.38,32.92
1985,92,48187.05,0.00,293.01,106.95,-13.60,-34.83,31.50
1985,93,48641.99,0.00,285.12,106.95,-10.34,-29.16,54.59
1985,94,49097.33,0.00,278.71,106.95,-13.43,-30.48,48.12
1985,95,49553.10,0.00,297.11,106.95,-13.30,-32.97,37.85
1985,96,50009.33,0.00,309.91,106.95,-10.63,-32.37,40.12
1985,97,50466.05,0.00,304.12,106.95,-7.04,-27.11,66.08
1985,98,50923.29,0.00,207.80,106.95,-6.08,-16.63,166.42
1985,99,51381.09,1.33,203.74,108.28,-12.23,-22.28,102.33
1985,100,51839.48,0.00,283.16,108.28,-15.04,-30.89,46.30
1985,101,52298.48,0.00,201.52,108.28,-11.84,-21.60,108.58
1985,102,52758.12,3.10,162.01,111.38,-9.93,-20.37,120.98
1985,103,53218.45,0.00,297.82,111.38,-7.38,-23.74,89.81
1985,104,53679.48,0.00,310.55,111.38,-4.58,-22.03,104.61
1985,105,54141.25,0.00,286.15,111.38,-2.86,-17.80,150.86
1985,106,54603.78,0.00,291.57,111.38,0.36,-14.88,191.63
1985,107,55067.11,0.00,262.83,111.38,0.48,-12.46,234.81
1985,108,55531.26,0.00,283.73,111.38,-4.33,-18.48,142.37
1985,109,55996.26,0.00,300.08,111.38,-4.16,-19.37,131.87
1985,110,56462.14,0.00,291.90,111.38,-3.63,-17.94,148.99
1985,111,56928.93,0.00,348.41,111.38,-1.27,-20.77,112.01
1985,112,57396.65,0.00,344.57,111.38,-0.58,-19.32,125.03
1985,113,57865.33,0.00,324.69,111.38,1.05,-15.43,170.35
1985,114,58335.00,0.00,300.46,111.38,2.32,-12.04,222.47
1985,115,58805.69,0.00,293.71,111.38,3.14,-10.58,247.49
1985,116,59277.43,0.00,250.52,111.38,1.50,-9.39,293.38
1985,117,59750.23,0.00,317.06,111.38,1.66,-13.08,200.14
1985,118,60224.13,0.00,328.49,111.38,0.84,-14.53,177.39
1985,119,60699.15,0.00,255.44,111.38,1.50,-9.23,292.13
1985,120,61175.33,0.00,262.43,111.38,4.18,-6.77,334.93
1985,121,61652.69,0.00,311.16,111.38,5.97,-7.55,283.03
1985,122,62131.25,0.00,347.71,111.38,7.24,-8.60,225.26
1985,123,62611.05,0.00,296.12,110.92,7.25,-4.90,325.94
1985,124,63092.11,0.00,323.84,110.91,7.59,-6.00,281.20
1985,125,63574.47,0.00,291.50,110.28,6.95,-4.49,321.74
1985,126,64058.15,0.00,337.43,110.28,4.08,-9.61,210.55
1985,127,64543.19,1.07,207.18,108.88,4.58,-2.66,451.93
1985,128,65029.63,0.00,256.94,108.88,2.76,-6.35,322.20
1985,129,65517.49,3.36,175.52,107.82,4.71,-3.49,451.86
1985,130,66006.82,0.00,303.76,107.82,4.78,-6.19,285.53
1985,131,66497.66,0.00,248.40,106.52,5.67,-2.88,400.36
1985,132,66990.04,0.00,215.84,105.28,4.16,-3.06,431.39
1985,133,67484.03,0.00,262.64,104.38,4.98,-3.85,362.87
1985,134,67979.66,0.00,315.68,103.58,6.88,-4.10,304.10
1985,135,68477.00,0.00,350.84,103.19,7.67,-5.08,255.16
1985,136,68976.12,0.00,303.31,102.22,6.49,-3.67,321.59
1985,137,69477.08,0.00,224.56,100.43,5.25,-1.75,449.38
1985,138,69979.96,1.14,237.33,97.78,7.67,0.31,484.93
1985,139,70484.85,1.39,227.21,95.88,5.36,-1.47,455.70
1985,140,70991.86,0.00,352.47,95.55,6.68,-5.21,257.87
1985,141,71501.10,0.00,385.93,94.11,11.42,-2.57,254.82
1985,142,72012.71,0.00,396.37,92.09,13.64,-1.19,256.41
1985,143,72526.85,0.00,392.36,88.98,15.95,1.41,291.53
1985,144,73043.69,0.00,392.92,84.95,18.39,3.60,317.00
1985,145,73563.46,0.00,410.58,81.26,19.73,2.77,271.53
1985,146,74086.41,0.00,397.60,77.39,19.00,3.23,294.66
1985,147,74612.84,0.00,388.12,74.49,15.69,0.90,258.53
1985,148,75143.12,0.00,356.63,72.01,12.26,-0.10,270.99
1985,149,75677.70,7.70,243.95,69.06,11.89,1.01,411.50
1985,150,76217.12,1.90,328.53,65.55,13.41,2.37,372.90
1985,151,76762.06,2.70,263.03,61.53,16.20,3.57,459.65
1985,152,77313.38,0.00,315.99,56.89,15.50,5.04,428.80
1985,153,77872.16,0.00,407.90,54.18,18.69,0.45,220.51
1985,154,78439.84,0.00,374.72,48.04,23.63,8.63,406.87
1985,155,79018.30,0.00,346.24,40.90,24.04,10.99,481.92
1985,156,79610.15,0.00,354.59,34.49,23.06,9.27,426.18
1985,157,80219.06,4.70,170.30,29.24,13.94,6.49,662.35
1985,158,80850.46,0.00,277.55,24.72,14.19,4.75,406.93
1985,159,81512.86,0.00,327.13,20.92,15.25,3.07,269.46
1985,160,82220.76,0.00,381.82,18.08,18.85,0.75,225.71
1985,161,83002.26,0.00,363.27,14.61,18.60,2.27,253.60
1985,162,83925.81,0.00,311.43,10.33,16.59,4.20,293.49
1985,163,85305.28,0.00,294.87,6.15,15.67,3.93,287.67
1985,164,86400.00,0.00,298.60,1.84,16.59,4.28,295.23
1985,165,86400.00,4.29,168.96,0.00,15.93,6.41,346.04
1985,166,86400.00,0.00,245.05,0.00,15.22,4.65,303.52
1985,167,86400.00,0.00,285.34,0.00,15.68,2.07,249.89
1985,168,86400.00,0.00,291.85,0.00,16.49,2.07,249.72
1985,169,86400.00,6.02,137.06,0.00,14.56,6.82,532.84
1985,170,86400.00,4.26,181.96,0.00,16.67,5.76,423.34
1985,171,86400.00,0.00,251.40,0.00,17.34,6.10,338.01
1985,172,86400.00,0.00,304.12,0.00,19.16,3.51,278.62
1985,173,86400.00,4.60,197.13,0.00,19.01,6.79,446.15
1985,174,86400.00,0.86,269.72,0.00,19.78,7.29,369.09
1985,175,86400.00,2.36,207.70,0.00,20.29,7.02,479.18
1985,176,86400.00,3.28,171.06,0.00,17.89,7.95,665.52
1985,177,86400.00,0.00,255.88,0.00,18.75,7.42,450.15
1985,178,86400.00,0.00,282.57,0.00,18.95,5.69,352.08
1985,179,86400.00,0.00,238.83,0.00,18.35,7.99,510.06
1985,180,86400.00,0.00,170.83,0.00,17.00,10.01,808.90
1985,181,86400.00,10.65,129.60,0.00,17.56,10.43,991.87
1985,182,84508.99,8.37,192.97,0.00,17.41,6.12,661.69
1985,183,83442.46,6.84,138.11,0.00,14.91,7.70,966.86
1985,184,82603.00,3.66,212.39,0.00,16.34,3.96,632.41
1985,185,81862.93,0.00,237.41,0.00,17.41,8.02,791.49
1985,186,81179.96,2.66,211.84,0.00,20.26,7.94,827.11
1985,187,80534.27,0.00,339.60,0.00,23.10,4.56,459.09
1985,188,79914.85,0.00,316.88,0.00,22.15,6.72,577.47
1985,189,79314.95,2.81,180.48,0.00,17.35,7.50,917.40
1985,190,78730.11,0.00,258.18,0.00,16.40,6.06,704.18
1985,191,78157.27,0.00,306.66,0.00,19.73,6.13,607.01
1985,192,77594.20,0.00,277.47,0.00,19.72,8.24,756.55
1985,193,77039.27,13.11,187.03,0.00,19.11,9.12,996.58
1985,194,76491.23,0.00,311.27,0.00,20.25,6.26,663.23
1985,195,75949.12,0.00,293.38,0.00,20.30,7.64,760.25
1985,196,75412.18,2.49,234.88,0.00,21.38,6.50,799.13
1985,197,74879.79,0.00,331.57,0.00,22.13,5.53,612.17
1985,198,74351.47,0.00,333.60,0.00,23.36,6.23,634.00
1985,199,73826.80,0.00,316.82,0.00,23.63,8.09,747.45
1985,200,73305.47,0.00,335.56,0.00,24.00,5.95,622.28
1985,201,72787.18,0.00,255.61,0.00,21.67,10.55,1028.46
1985,202,72271.70,0.00,328.06,0.00,21.28,4.49,594.64
1985,203,71758.84,0.00,313.82,0.00,21.07,5.67,668.06
1985,204,71248.42,0.00,320.22,0.00,21.81,5.51,650.79
1985,205,70740.30,0.00,303.71,0.00,22.18,7.35,762.83
1985,206,70234.36,0.00,336.13,0.00,23.06,4.06,569.35
1985,207,69730.47,0.00,326.40,0.00,23.95,5.81,651.97
1985,208,69228.55,0.00,325.23,0.00,23.86,5.63,649.58
1985,209,68728.52,0.00,324.86,0.00,24.68,5.98,664.02
1985,210,68230.29,0.00,314.29,0.00,24.35,6.52,709.29
1985,211,67733.80,0.00,288.78,0.00,23.68,8.09,838.23
1985,212,67238.99,0.00,233.50,0.00,22.43,10.78,1129.96
1985,213,66745.81,0.00,266.41,0.00,23.06,8.97,940.46
1985,214,66254.19,0.00,319.01,0.00,25.32,5.41,658.94
1985,215,65764.11,0.00,314.84,0.00,25.76,5.83,684.48
1985,216,65275.51,0.00,280.45,0.00,24.79,8.49,886.78
1985,217,64788.36,0.00,302.56,0.00,25.51,6.68,751.52
1985,218,64302.62,0.00,285.95,0.00,24.09,7.03,801.62
1985,219,63818.26,0.00,260.79,0.00,22.60,7.69,891.90
1985,220,63335.24,0.00,219.93,0.00,19.12,7.28,945.52
1985,221,62853.52,0.00,247.12,0.00,16.97,3.35,702.92
1985,222,62373.09,4.34,114.38,0.00,14.27,6.54,970.41
1985,223,61893.91,0.00,121.81,0.00,13.29,7.23,1017.42
1985,224,61415.95,0.00,230.24,0.00,14.67,2.28,700.31
1985,225,60939.18,0.00,249.72,0.00,15.75,1.71,650.40
1985,226,60463.58,0.00,252.80,0.00,16.63,2.15,665.15
1985,227,59989.11,13.36,118.10,0.00,13.69,5.62,910.62
1985,228,59515.76,2.98,106.08,0.00,12.50,5.43,898.56
1985,229,59043.49,0.00,144.93,0.00,12.52,5.34,892.98
1985,230,58572.28,0.00,227.92,0.00,13.34,1.22,666.82
1985,231,58102.10,0.00,243.52,0.00,14.06,0.48,632.51
1985,232,57632.92,0.00,247.73,0.00,14.64,0.59,637.47
1985,233,57164.71,3.84,133.47,0.00,13.91,4.75,856.96
1985,234,56697.46,0.00,247.54,0.00,15.86,1.51,680.97
1985,235,56231.13,0.00,231.38,0.00,15.36,2.32,721.54
1985,236,55765.68,1.29,223.05,0.00,13.69,1.46,678.63
1985,237,55301.11,12.01,151.77,0.00,12.48,1.79,694.75
1985,238,54837.37,3.91,134.18,0.00,13.95,4.72,854.85
1985,239,54374.44,0.00,204.04,0.00,12.92,2.23,716.93
1985,240,53912.29,0.00,147.04,0.00,12.68,5.49,901.99
1985,241,53450.89,4.08,95.95,0.00,12.67,6.52,968.75
1985,242,52990.21,0.00,220.61,0.00,14.56,2.38,724.95
1985,243,52530.23,0.00,244.66,0.00,14.48,-0.37,594.31
1985,244,52070.91,6.49,120.84,0.00,14.11,5.98,933.24
1985,245,51612.21,3.63,126.31,0.00,11.83,3.50,784.84
1985,246,51154.12,0.00,215.20,0.00,11.64,-0.01,610.28
1985,247,50696.60,0.00,237.88,0.00,12.69,-1.66,540.95
1985,248,50239.62,0.00,238.23,0.00,14.39,-0.65,582.61
1985,249,49783.15,0.00,191.84,0.00,11.11,0.97,655.09
1985,250,49327.15,17.63,92.57,0.00,11.29,5.30,890.58
1985,251,48871.60,5.03,95.46,0.00,11.15,4.98,870.80
1985,252,48416.46,0.00,180.94,0.00,10.33,0.71,642.83
1985,253,47961.71,0.00,198.97,0.00,8.85,-2.66,502.38
1985,254,47507.30,0.00,181.97,0.00,7.76,-2.36,513.40
1985,255,47053.20,8.65,93.09,0.00,6.37,0.13,616.50
1985,256,46599.39,2.41,101.37,0.00,7.69,0.76,645.36
1985,257,46145.83,15.16,84.46,0.00,8.47,2.71,742.25
1985,258,45692.49,4.88,98.85,0.00,6.75,-0.20,601.84
1985,259,45239.33,0.00,153.05,0.00,3.34,-5.11,417.75
1985,260,44786.32,0.00,132.63,0.00,4.48,-2.69,501.21
1985,261,44333.42,0.00,179.19,0.00,3.24,-8.03,333.82
1985,262,43880.62,10.07,86.51,0.00,2.56,-3.61,467.93
1985,263,43427.86,2.01,92.05,0.00,1.51,-5.22,414.26
1985,264,42975.11,0.00,140.15,0.00,2.57,-5.50,405.64
1985,265,42522.36,0.00,169.48,0.00,4.03,-7.42,349.84
1985,266,42069.55,0.00,165.34,0.00,3.71,-7.71,342.19
1985,267,41616.66,0.00,127.17,0.00,2.28,-5.37,409.47
1985,268,41163.65,0.00,167.46,0.00,4.48,-8.78,314.74
1985,269,40710.49,0.00,158.11,0.00,4.22,-8.06,332.97
1985,270,40257.14,0.00,78.77,0.00,4.08,-0.80,575.96
1985,271,39803.59,2.20,84.41,0.00,7.18,-0.65,582.46
1985,272,39349.78,0.00,124.06,0.00,6.32,-2.87,494.41
1985,273,38895.68,1.98,83.88,0.00,6.14,0.50,633.46
1985,274,38441.28,0.00,105.89,0.00,5.29,-2.43,510.75
1985,275,37986.52,0.00,98.82,0.00,4.94,-2.35,513.84
1985,276,37531.39,0.00,103.53,0.00,3.25,-4.68,431.56
1985,277,37075.84,0.00,93.66,0.00,2.99,-4.07,451.93
1985,278,36619.84,0.00,105.52,0.00,2.92,-5.74,398.16
1985,279,36163.38,0.00,74.68,0.00,3.34,-2.34,514.22
1985,280,35706.40,3.48,37.07,0.00,2.46,-1.22,558.61
1985,281,35248.88,1.41,47.17,0.00,3.28,-0.34,595.80
1985,282,34790.79,2.81,35.06,0.00,2.65,-0.99,568.06
1985,283,34332.11,5.27,37.27,0.00,0.92,-2.99,490.14
1985,284,33872.79,0.00,72.95,0.00,-1.10,-7.35,351.82
1985,285,33412.81,0.00,54.59,0.00,-4.08,-8.64,318.32
1985,286,32952.13,0.00,61.96,0.00,-4.09,-9.60,295.05
1985,287,32490.74,0.00,70.64,0.00,-5.77,-12.74,229.57
1985,288,32028.59,0.00,65.74,0.00,-3.06,-9.76,291.38
1985,289,31565.67,0.00,55.82,0.00,-2.95,-8.65,317.88
1985,290,31101.94,2.99,42.00,2.99,-6.43,-11.67,250.16
1985,291,30637.37,0.00,76.56,2.99,-9.14,-17.73,151.66
1985,292,30171.93,0.00,78.31,2.99,-11.97,-22.06,104.26
1985,293,29705.60,0.00,67.59,2.99,-13.34,-21.70,107.65
1985,294,29238.35,0.00,62.41,2.99,-13.52,-21.40,110.51
1985,295,28770.16,0.00,66.59,2.99,-15.32,-25.26,78.33
1985,296,28300.98,0.00,56.46,2.99,-16.33,-24.26,85.69
1985,297,27830.81,0.00,52.20,2.99,-16.91,-24.50,83.89
1985,298,27359.60,0.00,53.45,2.99,-15.07,-23.92,88.36
1985,299,26887.34,0.00,53.14,2.99,-15.93,-25.98,73.33
1985,300,26414.00,0.00,52.24,2.99,-17.13,-28.82,56.36
1985,301,25939.54,0.00,49.07,2.99,-18.05,-30.26,49.14
1985,302,25463.94,0.00,43.96,2.99,-19.16,-30.02,50.30
1985,303,24987.18,0.00,38.27,2.99,-18.42,-27.56,63.38
1985,304,24509.23,0.00,27.25,2.99,-15.82,-22.05,104.38
1985,305,24030.06,0.00,32.77,2.99,-17.64,-27.13,65.97
1985,306,23549.63,0.00,29.49,2.99,-15.04,-24.03,87.48
1985,307,23067.93,0.00,29.57,2.99,-13.57,-24.85,81.26
1985,308,22584.92,0.00,27.60,2.99,-13.26,-26.79,68.07
1985,309,22100.56,0.00,21.38,2.99,-17.75,-26.30,71.23
1985,310,21614.83,0.00,19.34,2.99,-21.89,-30.13,49.76
1985,311,21127.69,0.00,13.94,2.99,-25.69,-31.92,41.91
1985,312,20639.10,0.00,16.80,2.99,-22.88,-32.95,37.92
1985,313,20149.03,0.00,16.85,2.99,-12.10,-26.39,70.64
1985,314,19657.43,10.25,6.54,13.24,-8.17,-13.89,208.92
1985,315,19164.25,3.25,6.92,16.49,-4.15,-12.44,235.11
1985,316,18669.45,0.00,9.57,16.49,-7.84,-17.81,150.72
1985,317,18172.97,0.00,9.88,16.49,-15.83,-28.09,60.30
1985,318,17674.76,0.00,7.46,16.49,-25.61,-34.57,32.30
1985,319,17174.73,0.00,6.57,16.49,-27.02,-37.57,23.87
1985,320,16672.83,2.72,4.81,19.21,-20.34,-34.85,31.42
1985,321,16168.96,0.00,4.38,19.21,-19.15,-28.20,59.73
1985,322,15663.03,0.00,4.13,19.21,-21.00,-30.37,48.66
1985,323,15154.92,0.00,2.09,19.21,-21.13,-26.46,70.17
1985,324,14644.52,0.00,2.35,19.21,-16.84,-26.67,68.83
1985,325,14131.67,0.00,1.68,19.21,-16.47,-23.88,88.74
1985,326,13616.21,0.00,1.55,19.21,-18.97,-26.79,68.10
1985,327,13097.94,0.00,0.88,19.21,-23.84,-28.24,59.48
1985,328,12576.63,0.00,1.25,19.21,-18.75,-28.16,59.96
1985,329,12051.99,0.00,0.68,19.21,-12.08,-24.41,84.54
1985,330,11523.69,0.00,0.53,19.21,-13.38,-23.28,93.57
1985,331,10991.33,0.00,0.36,19.21,-11.17,-19.09,135.07
1985,332,10454.42,0.00,0.44,19.21,-12.58,-23.21,94.21
1985,333,9912.34,0.00,0.36,19.21,-18.57,-26.93,67.22
1985,334,9364.35,0.00,0.21,19.21,-23.36,-28.38,58.72
1985,335,8809.47,0.00,0.22,19.21,-20.00,-26.98,66.91
1985,336,8246.46,0.00,0.13,19.21,-22.20,-27.51,63.68
1985,337,7673.69,0.00,0.20,19.21,-22.59,-33.30,36.64
1985,338,7088.94,0.00,0.15,19.21,-25.58,-34.04,34.05
1985,339,6489.14,0.00,0.13,19.21,-22.27,-31.85,42.19
1985,340,5869.87,0.00,0.12,19.21,-20.15,-32.85,38.30
1985,341,5224.38,0.00,0.11,19.21,-20.64,-36.07,27.80
1985,342,4541.71,0.00,0.07,19.21,-19.53,-32.13,41.06
1985,343,3802.12,0.00,0.04,19.21,-11.04,-22.64,99.12
1985,344,2963.55,0.00,0.01,19.21,-7.83,-15.54,182.33
1985,345,1899.54,0.00,0.00,19.21,-6.48,-11.26,258.51
1985,346,0.00,0.00,0.00,19.21,-6.30,-12.94,225.77
1985,347,0.00,0.00,0.00,19.21,-7.30,-19.24,133.36
1985,348,0.00,0.00,0.00,19.21,-12.96,-21.91,105.65
1985,349,0.00,0.00,0.00,19.21,-13.50,-25.72,75.09
1985,350,0.00,0.00,0.00,19.21,-13.42,-23.56,91.30
1985,351,0.00,0.00,0.00,19.21,-13.84,-21.70,107.65
1985,352,0.00,0.00,0.00,19.21,-13.19,-25.68,75.38
1985,353,0.00,4.92,0.00,24.13,-4.78,-15.27,186.50
1985,354,0.00,0.00,0.00,24.13,-4.77,-11.89,245.91
1985,355,0.00,0.00,0.00,24.13,-1.56,-11.32,257.32
1985,356,0.00,0.00,0.00,24.13,-3.34,-12.09,241.87
1985,357,0.00,0.00,0.00,24.13,-0.74,-9.05,308.16
1985,358,0.00,3.68,0.00,27.81,-1.21,-11.01,263.91
1985,359,0.00,0.00,0.00,27.81,-2.87,-14.96,191.38
1985,360,0.00,0.00,0.00,27.81,-6.99,-16.86,163.27
1985,361,0.00,0.00,0.00,27.81,-4.21,-10.56,273.43
1985,362,0.00,1.67,0.00,29.49,-5.80,-11.15,260.86
1985,363,0.00,0.00,0.00,29.49,-6.68,-13.41,217.30
1985,364,1080.63,0.00,0.00,29.49,-9.32,-18.56,141.37
1985,365,2467.33,0.00,0.02,29.49,-16.20,-29.91,50.82
1986,1,3395.92,0.00,0.04,28.65,-27.17,-38.67,21.33
1986,2,4177.62,3.73,0.05,32.38,-25.50,-37.45,24.17
1986,3,4885.65,0.00,0.08,32.38,-15.54,-28.76,56.66
1986,4,5548.13,0.00,0.08,32.38,-9.90,-21.69,107.72
1986,5,6179.59,1.10,0.04,33.48,-10.29,-16.45,168.97
1986,6,6788.54,1.42,0.06,34.90,-13.15,-18.44,142.77
1986,7,7380.42,0.00,0.07,34.90,-14.94,-20.10,123.82
1986,8,7958.91,0.00,0.20,34.90,-15.36,-26.85,67.71
1986,9,8526.61,0.00,0.22,34.90,-19.13,-28.84,56.24
1986,10,9085.41,0.00,0.30,34.90,-17.87,-27.04,66.54
